subject,z1,z2,p1,ce
111615518,6.0,0.0,0.5,3.75
111615518,6.0,0.0,0.5,3.75
111615518,8.0,0.0,0.5,4.60000004
111615518,8.0,0.0,0.5,5.5
111615518,10.0,0.0,0.5,4.875
111615518,10.0,0.0,0.5,6.50000005
111615519,6.0,0.0,0.5,2.874999996
111615519,6.0,0.0,0.5,3.75
111615519,8.0,0.0,0.5,3.9
111615519,10.0,0.0,0.5,4.624999985
111615519,10.0,0.0,0.5,3.87500005
111615520,6.0,0.0,0.5,3.125000004
111615520,6.0,0.0,0.5,3.125000004
111615520,8.0,0.0,0.5,4.375
111615520,10.0,0.0,0.5,4.875
111615520,10.0,0.0,0.5,5.375000015
111615521,6.0,0.0,0.5,2.37500001
111615521,6.0,0.0,0.5,3.375
111615521,8.0,0.0,0.5,3.5
111615521,8.0,0.0,0.5,4.375
111615521,10.0,0.0,0.5,4.375
111615521,10.0,0.0,0.5,4.875
111615522,6.0,0.0,0.5,3.125000004
111615522,6.0,0.0,0.5,2.874999996
111615522,8.0,0.0,0.5,4.1
111615522,8.0,0.0,0.5,3.875
111615522,10.0,0.0,0.5,5.125
111615522,10.0,0.0,0.5,4.875
111615524,6.0,0.0,0.5,2.625
111615524,6.0,0.0,0.5,3.125000004
111615524,8.0,0.0,0.5,3.699999988
111615524,8.0,0.0,0.5,4.125
111615524,10.0,0.0,0.5,4.875
111615524,10.0,0.0,0.5,4.875
111616523,6.0,0.0,0.5,2.12500002
111616523,8.0,0.0,0.5,3.9
111616523,8.0,0.0,0.5,3.625
111616523,10.0,0.0,0.5,3.87500005
111616523,10.0,0.0,0.5,4.375
111616525,6.0,0.0,0.5,2.874999996
111616525,8.0,0.0,0.5,3.9
111616525,8.0,0.0,0.5,3.875
111616525,10.0,0.0,0.5,4.875
111616525,10.0,0.0,0.5,4.875
111817602,6.0,0.0,0.5,2.874999996
111817602,6.0,0.0,0.5,3.375
111817602,8.0,0.0,0.5,3.5
111817602,8.0,0.0,0.5,3.875
111817602,10.0,0.0,0.5,4.375
111817603,6.0,0.0,0.5,2.874999996
111817603,6.0,0.0,0.5,1.875
111817603,8.0,0.0,0.5,3.9
111817603,8.0,0.0,0.5,2.125
111817603,10.0,0.0,0.5,4.875
111817603,10.0,0.0,0.5,2.75000005
111817604,6.0,0.0,0.5,2.874999996
111817604,6.0,0.0,0.5,3.75
111817604,8.0,0.0,0.5,3.3
111817604,8.0,0.0,0.5,3.875
111817604,10.0,0.0,0.5,3.87500005
111817604,10.0,0.0,0.5,4.875
111817605,6.0,0.0,0.5,2.874999996
111817605,6.0,0.0,0.5,2.874999996
111817605,8.0,0.0,0.5,3.9
111817605,8.0,0.0,0.5,3.875
111817605,10.0,0.0,0.5,4.875
111817605,10.0,0.0,0.5,4.875
111817606,6.0,0.0,0.5,2.874999996
111817606,6.0,0.0,0.5,2.625
111817606,8.0,0.0,0.5,3.9
111817606,8.0,0.0,0.5,2.875
111817606,10.0,0.0,0.5,4.875
111817606,10.0,0.0,0.5,3.125
111817607,6.0,0.0,0.5,3.375
111817607,6.0,0.0,0.5,2.874999996
111817607,8.0,0.0,0.5,4.60000004
111817607,10.0,0.0,0.5,4.875
111817608,6.0,0.0,0.5,2.874999996
111817608,6.0,0.0,0.5,2.874999996
111817608,8.0,0.0,0.5,3.9
111817608,8.0,0.0,0.5,3.625
111817608,10.0,0.0,0.5,4.875
111817608,10.0,0.0,0.5,4.375
111817609,6.0,0.0,0.5,2.874999996
